НоменклатураКод;ЦенаРозн;ЦенаОпт;Свободно;Резерв;Климовск;КлимовскР;Краснодар;КраснодарР;Воронеж;ВоронежР;СанктПетербург;СанктПетербургР;Екатеринбург;ЕкатеринбургР;Ожидается;Дата;
00000009393;18300;18100;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009395;81890;78330;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009397;14600;14140;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009841;17100;16900;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009842;16900;16400;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009843;53250;51000;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009844;53250;51000;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009851;3240;2920;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009853;1500;1300;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009854;2000;1680;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009855;2060;1830;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009856;3600;3000;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009857;6830;6420;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009704;50600;50600;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009706;13050;11500;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009707;12930;12930;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010131;39800;37420;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010132;41890;40070;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010133;62100;59400;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010134;8750;8750;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010135;5360;5130;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010136;21210;20270;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010137;20970;20040;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010138;19660;18780;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010139;8170;7720;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010140;45470;44260;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010141;6400;6400;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010142;32700;31740;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010143;15200;14380;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009341;3960;3780;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009342;9420;9100;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009343;26880;25920;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009345;15120;13950;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009346;18810;18230;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009347;17850;16910;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009349;3110;2970;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009350;10500;10300;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010005;22210;21760;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010009;8700;7850;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010010;9840;9840;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010011;16500;16500;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010012;3540;3420;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010013;23750;22910;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010014;23940;23100;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010017;15550;14700;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010018;14020;13250;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010022;16500;15530;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010023;42520;40040;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010024;25330;24330;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009619;3960;3630;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009621;108100;106220;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009622;11250;11250;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009623;21230;18160;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009625;38500;37400;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009626;7330;7210;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009627;25300;24610;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009628;2290;2180;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009629;3320;3090;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009630;3380;3260;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009631;670;650;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009072;93890;89580;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009074;8860;8560;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009076;66160;63900;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009085;4800;4320;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009086;2100;1780;0;0;0;0;0;0;0;0;0;0;0;0;160;2022-05-18;
00000009087;1550;1350;0;0;0;0;0;0;0;0;0;0;0;0;220;2022-05-18;
00000009088;2850;2550;0;0;0;0;0;0;0;0;0;0;0;0;100;2022-05-18;
00000009089;4320;3600;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009090;4000;3400;0;0;0;0;0;0;0;0;0;0;0;0;100;2022-05-18;
00000009091;3660;3170;0;0;0;0;0;0;0;0;0;0;0;0;750;2021-12-01;
00000009092;4050;3670;0;0;0;0;0;0;0;0;0;0;0;0;100;2022-05-18;
00000009094;3000;2760;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009097;4500;3800;0;0;0;0;0;0;0;0;0;0;0;0;100;2022-05-18;
00000009317;4600;4400;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009320;7040;6970;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009321;7360;7290;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009651;4300;4150;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009652;5400;4910;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010176;2900;2900;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010175;34940;32800;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010177;68020;65590;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010179;27070;25620;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010180;13110;12540;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010186;3250;3250;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010187;11570;11060;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009398;760;720;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009399;21130;20190;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009400;5600;5600;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009401;31710;29700;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009403;109600;106300;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009404;56000;53300;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009405;1890;1890;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009406;76300;72420;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009409;16560;15460;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009816;189010;189010;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009098;42360;40600;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009099;34100;33170;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009457;7710;7230;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009459;3920;3640;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009461;63340;59640;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010263;27300;26560;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010268;79930;76450;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010269;25990;24860;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010271;17490;17010;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009103;14830;14420;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009104;73000;72060;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009105;7440;7130;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009106;30660;29380;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009109;24300;23220;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009110;47880;46490;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009108;30560;28730;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009113;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009114;19730;18580;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009134;28740;27960;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009135;5790;5600;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009136;28820;28030;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009793;112710;112710;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009794;122510;119050;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009795;18370;17550;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008984;43200;41400;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008985;1620;1500;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008986;3600;3440;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008987;47180;45890;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008988;20350;19800;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008989;22470;21530;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008990;23400;21450;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008991;20280;19440;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008993;3380;3350;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008994;7950;7600;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008995;15240;14360;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009671;29650;28880;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009672;61220;58490;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009673;5400;5310;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009674;19620;18800;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009120;6490;6180;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009121;3840;3600;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009122;6450;6450;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009125;15480;14840;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009126;8340;7850;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009129;2100;1950;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009756;94330;94330;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009055;15450;14780;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009056;79350;75100;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009577;16550;14960;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009564;9140;8750;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009565;29700;28670;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009567;25540;24430;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009568;36620;34750;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009569;19110;18130;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009572;36460;34870;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009573;68050;65090;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009574;8900;8480;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009576;35070;33550;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009727;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009607;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009608;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009609;82800;79200;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009610;2700;2390;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009699;3900;3350;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009701;2470;2240;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009702;2470;2240;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009580;5900;5650;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009581;20400;18000;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009583;30950;28790;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009585;42590;40290;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009547;700;610;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008747;5960;5700;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008748;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008751;21400;21100;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008752;16610;15730;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008753;28660;28000;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008755;15800;15260;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008756;13950;13450;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008757;11720;10960;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008758;7500;7160;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008759;138160;131880;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008761;52300;49980;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008762;11190;10980;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008763;28800;27540;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008764;10400;9900;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008765;36700;34000;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008767;16610;16160;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008768;114430;109450;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008769;14580;13950;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008770;14700;14300;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008778;3540;3390;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008780;5890;5740;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008781;11500;11100;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008782;43730;41830;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008786;4800;4800;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008787;20360;19490;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008788;17550;16200;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008784;5240;5010;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008785;4720;4510;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008789;8190;7830;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008790;8450;8080;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008791;28960;28200;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008793;16200;15500;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008794;17620;16840;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008795;38500;37200;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008797;92000;88000;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008799;7210;6380;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008800;6100;5530;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008801;6840;6200;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008802;8040;7290;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008803;9250;8380;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008804;10080;9130;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008805;11470;10390;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008806;2750;2430;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008807;14330;12980;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008808;16460;14910;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008809;52760;49810;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008810;64980;61250;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008813;3510;3330;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008814;7040;6230;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008816;1680;1580;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008812;42700;41000;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008823;16300;15600;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008829;22050;21130;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008818;46230;41880;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008820;25630;24600;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008821;27610;25490;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008822;33750;30570;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008824;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008825;48080;43550;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008826;61210;55440;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008827;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008828;110030;101430;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008831;62530;56930;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008832;13750;13380;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009322;60150;56240;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009324;1800;1550;0;0;0;0;0;0;0;0;0;0;0;0;150;2022-05-18;
00000009325;3340;2870;0;0;0;0;0;0;0;0;0;0;0;0;100;2022-05-18;
00000009327;5000;4200;0;0;0;0;0;0;0;0;0;0;0;0;100;2022-05-18;
00000009329;6500;6000;0;0;0;0;0;0;0;0;0;0;0;0;190;2022-05-18;
00000009334;4330;3790;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009335;5250;4590;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009664;35000;33850;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009057;5200;5200;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010285;10870;9850;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010286;12040;10910;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010287;7710;6990;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010288;8320;7540;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010292;3920;3380;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010293;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010294;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010295;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010296;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010291;8140;7660;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010297;10020;9080;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010298;12020;10890;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010299;11120;10080;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010300;12710;11520;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010301;10020;9080;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010302;11420;10350;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010304;12510;11330;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010305;12910;11700;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010306;14400;13050;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010307;1470;1170;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010308;1990;1650;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010309;2070;1780;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010310;3160;2620;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010311;3510;3020;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010312;3400;2920;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010313;3350;2770;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010315;15800;15110;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010316;25660;24700;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010317;49270;47430;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010318;11200;10420;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010319;2540;2460;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010322;9510;8620;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010323;10750;9740;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010325;31050;29700;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010326;8600;7990;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010333;3450;3450;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010334;1700;1700;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010335;2050;2050;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010336;52000;50400;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010337;23460;22570;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010338;10090;10090;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010339;6920;6620;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010341;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010342;23000;22000;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010344;192000;184000;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009749;26900;25500;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009750;1870;1770;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009751;890;850;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008066;14890;14240;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008068;66730;65510;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008069;3720;3310;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008071;2560;2240;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008072;3080;2740;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008073;4010;3560;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008074;3390;3240;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008076;15100;15100;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008077;13040;12920;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008086;99410;95090;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008087;3660;2760;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008088;22160;21200;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008110;31350;30500;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008111;15390;14760;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008112;14840;14360;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008113;5760;5420;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008114;9020;8770;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008115;32590;31430;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008116;640;600;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008117;550;510;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009787;44500;43510;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009788;5100;4850;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009790;48000;46790;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009791;7810;7580;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009792;36700;34880;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010002;93850;87980;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010004;20640;18800;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008048;16080;14470;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008049;62530;58940;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008050;113730;104630;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008051;80920;70970;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008052;32590;30640;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008053;46190;44310;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008054;33840;29680;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008055;62780;55060;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008058;14750;14110;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008060;17700;16930;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008056;2540;2540;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008057;960;960;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008061;50780;44530;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008062;2100;1920;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008063;30250;29430;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008064;18650;17840;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008065;96580;93900;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010211;6700;6300;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010230;9730;9220;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010234;10150;9550;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010238;3970;3950;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010239;21600;21600;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010240;25000;25000;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010241;9720;9320;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010242;750;700;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010245;4870;4680;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010246;38100;37060;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010248;15070;14810;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010247;1750;1500;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000010260;63400;61670;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009977;4580;4500;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000009978;4510;3860;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008431;11620;11180;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008432;12540;11990;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008433;17490;16190;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008434;17710;16450;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008435;2600;2390;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008437;10100;10100;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008442;12200;12200;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008443;16780;15850;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008444;27390;26640;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008445;31940;30420;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008446;5870;5560;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008447;18150;17650;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008448;17900;17200;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008450;33350;31900;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008451;20590;19850;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008452;9320;8910;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008454;33000;31000;0;0;0;0;0;0;0;0;0;0;0;0;;;
00000008455;17160;16800;0;0;0;0;0;0;0;0;0;0;0;0;;;
