НоменклатураКод;ЦенаРозн;ЦенаОпт;Свободно;Резерв;Климовск;КлимовскР;Краснодар;КраснодарР;Воронеж;ВоронежР;СанктПетербург;СанктПетербургР;Екатеринбург;ЕкатеринбургР;Ожидается;Дата;
00000011368;59930;53270;33;0;33;0;0;0;0;0;0;0;0;0;10;2024-10-15;
00000011380;40470;36510;12;0;12;0;0;0;0;0;0;0;0;0;;;
00000011381;47630;42980;6;0;6;0;0;0;0;0;0;0;0;0;;;
00000011382;31930;29480;12;0;12;0;0;0;0;0;0;0;0;0;;;
00000011397;161460;149760;6;0;6;0;0;0;0;0;0;0;0;0;;;
00000011416;2950;2550;6;0;6;0;0;0;0;0;0;0;0;0;;;
00000011420;10400;9500;22;0;22;0;0;0;0;0;0;0;0;0;;;
00000011432;11950;10800;6;0;6;0;0;0;0;0;0;0;0;0;;;
00000011433;12290;11100;1;0;1;0;0;0;0;0;0;0;0;0;10;2024-11-21;
00000011434;36430;32930;1;0;1;0;0;0;0;0;0;0;0;0;;;
00000011435;37470;33860;10;0;10;0;0;0;0;0;0;0;0;0;;;
00000011437;13090;11830;6;0;6;0;0;0;0;0;0;0;0;0;20;2024-11-21;
00000011439;17090;15450;10;0;10;0;0;0;0;0;0;0;0;0;;;
00000011440;24390;22050;14;0;14;0;0;0;0;0;0;0;0;0;;;
00000011442;41190;37220;12;2;12;2;0;0;0;0;0;0;0;0;;;
00000011492;17700;15730;4;0;4;0;0;0;0;0;0;0;0;0;20;2024-12-23;
00000011493;4070;3760;67;0;67;0;0;0;0;0;0;0;0;0;;;
00000011494;5760;5120;15;2;15;2;0;0;0;0;0;0;0;0;40;2024-10-16;
00000011524;221310;199680;4;0;4;0;0;0;0;0;0;0;0;0;;;
00000011526;23520;21220;4;1;4;1;0;0;0;0;0;0;0;0;10;2024-10-15;
00000011536;7000;5950;42;0;42;0;0;0;0;0;0;0;0;0;;;
00000011537;5500;4800;14;0;14;0;0;0;0;0;0;0;0;0;80;2024-11-11;
00000011622;91710;82750;10;0;10;0;0;0;0;0;0;0;0;0;;;
00000011624;99200;89510;37;0;37;0;0;0;0;0;0;0;0;0;12;2024-10-16;
00000011663;31060;28030;3;0;3;0;0;0;0;0;0;0;0;0;9;2024-10-16;
00000011664;68980;62240;7;0;7;0;0;0;0;0;0;0;0;0;16;2024-12-23;
00000011665;68440;61750;4;0;4;0;0;0;0;0;0;0;0;0;4;2024-10-16;
00000011666;91030;82130;0;6;0;6;0;0;0;0;0;0;0;0;20;2024-12-23;
